ID,IID,Title,Description,Type,URL,State,Confidential,Locked,Milestone,Labels,Author,Author Username,Assignee,Assignee Username,Created At (UTC),Updated At (UTC),Closed At (UTC),Due Date,Start Date,Parent ID,Parent IID,Parent Title,Time Estimate,Time Spent,Weight
191122743,113,US : Recommandation automatique de ressources par l'IA en fonction des compétences,"### 👤 Rôle utilisateur
**En tant que** chef de projet
**Je souhaite** recevoir des suggestions automatiques de l'application me disant : 'Sarah est la personne idéale pour cette tâche de base de données car elle possède la compétence SQL et a 10h de libre cette semaine'
**Afin de** optimiser l'affectation de nos experts sans chercher manuellement dans les CV de l'entreprise

### 📋 Critères d'acceptation (Gherkin / Règles)
- Moteur de recommandation basé sur les compétences et les disponibilités réelles
- Affichage d'un score de pertinence en %

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/113,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:30,2026-05-27 13:28:30,,,,,,,,,
191122744,114,Bug : Lenteur extrême de l'affichage du Gantt si plus de 50 ressources sont affichées,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Le tableau Gantt doit utiliser le fenêtrage virtuel (virtual scrolling) pour ne rendre à l'écran que les lignes visibles dans le viewport.

### ⚠️ Comportement observé
Le navigateur freeze pendant 6 à 8 secondes et la mémoire sature car l'application génère plus de 15 000 éléments DOM simultanément lors du rendu complet du calendrier de 50 collaborateurs sur 6 mois.

### 🔄 Étapes de reproduction
1. Charger un jeu de test de 60 collaborateurs
2. Ouvrir l'onglet Planification Gantt

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/114,Open,No,No,Sprint 7,"Feature::F - Resources, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:31,2026-05-27 13:28:31,,,,,,,,,
191122747,115,US : Gérer des profils de compétences (Skills Matrix) pour chaque collaborateur,"### 👤 Rôle utilisateur
**En tant que** administrateur
**Je souhaite** définir une liste de compétences (React, PostgreSQL, QA, Marketing) et les associer aux membres de l'équipe avec un niveau de maîtrise (Débutant, Confirmé, Expert)
**Afin de** cartographier les forces et les faiblesses techniques de notre organisation

### 📋 Critères d'acceptation (Gherkin / Règles)
- Matrice des compétences modifiable graphiquement
- Moteur de recherche de collaborateurs par compétence

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/115,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:32,2026-05-27 13:28:32,,,,,,,,,
191122749,116,US : Exporter le plan d'allocation des ressources au format Excel,"### 👤 Rôle utilisateur
**En tant que** directeur financier (CFO)
**Je souhaite** télécharger le planning Gantt complet sous forme d'un tableau Excel de type plan de charge
**Afin de** intégrer ces chiffres de planification dans nos outils de gestion de trésorerie

### 📋 Critères d'acceptation (Gherkin / Règles)
- Export propre au format XLSX avec des cellules de couleurs représentant l'occupation
- Respect du formatage des noms et des dates

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/116,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:33,2026-05-27 13:28:33,,,,,,,,,
191122750,117,US : Définir des plages horaires personnalisées et des plannings de travail par pays,"### 👤 Rôle utilisateur
**En tant que** manager d'équipes internationales
**Je souhaite** configurer des calendriers de travail différents selon le pays d'affectation de mes collaborateurs (ex: week-end le vendredi/samedi au Moyen-Orient)
**Afin de** calculer des capacités réelles conformes aux législations locales de nos salariés distants

### 📋 Critères d'acceptation (Gherkin / Règles)
- Sélecteur de fuseau horaire et de calendrier de jours fériés par profil
- Prise en compte dans le calcul global de la capacité hebdomadaire

### 🛠️ DoD (Definition of Done)
- [ ] Code propre, documenté et testé unitairement (couverture > 80%)
- [ ] Revue de code approuvée par un développeur senior (Sarah ou Max)
- [ ] Changements vérifiés en environnement de QA (Julie)
- [ ] Aucune régression sur le dashboard ou le mode hors-ligne",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/117,Open,No,No,Sprint 8,"Feature::F - Resources, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:34,2026-05-27 13:28:34,,,,,,,,,
191122751,118,Mise en place de l'intégration continue (CI/CD) sur GitLab avec tests Jest,"### 🛡️ Problématique technique (Dette accumulée)
Chaque mise en production est manuelle, risquée et prend plus de 2 heures, sans aucune assurance que le code ne contienne pas de régressions majeures.

### 💡 Solution proposée
Rdaction d'un fichier `.gitlab-ci.yml` configuré pour lancer automatiquement les linters (ESLint), exécuter la suite de tests Jest à chaque push et générer un rapport de couverture.

### ⚡ Impact attendu
- Déploiement automatique sécurisé en < 10 min
- Réduction des régressions de 80%",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/118,Closed,No,No,,"General, Priority::High, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:35,2026-05-27 13:28:36,2026-05-27 13:28:35,,,,,,,,
191122752,119,Migration technique : Passage de PostgreSQL 12 à PostgreSQL 15,"### 🛡️ Problématique technique (Dette accumulée)
PostgreSQL 12 arrive en fin de support communautaire et nous prive de fonctionnalités de requêtage JSON avancées et d'améliorations de performances sur les index de tri.

### 💡 Solution proposée
Migration de notre base de données RDS vers PostgreSQL 15, réécriture de scripts SQL et validation de la compatibilité du driver Prisma ORM.

### ⚡ Impact attendu
- Amélioration générale des temps de requêtage de 15%
- Support natif des index uniques partiels",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/119,Closed,No,No,,"General, Priority::High, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:36,2026-05-27 13:28:37,2026-05-27 13:28:37,,,,,,,,
191122754,120,Bug : Problème de connexion OAuth2 avec Google suite à la mise à jour des scopes,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Cliquer sur 'Se connecter avec Google' doit connecter instantanément l'utilisateur et l'enregistrer dans notre base de données s'il s'agit d'un nouveau compte.

### ⚠️ Comportement observé
Écran d'erreur Google d'autorisation 'Erreur 400: invalid_scope' car le backend réclamait un accès en écriture sur Google Drive non autorisé par nos configurations de projet Google Cloud Console.

### 🔄 Étapes de reproduction
1. Aller sur l'écran de Login
2. Cliquer sur le bouton de connexion Google

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/120,Closed,No,No,,"General, Priority::High, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:38,2026-05-27 13:28:38,2026-05-27 13:28:38,,,,,,,,
191122755,121,Optimisation technique : Indexation des tables de jointure pour la recherche de tâches,"### 🛡️ Problématique technique (Dette accumulée)
Le temps de chargement de la liste des tâches s'effondre pour les grands comptes (plus de 10 000 tâches actives) à cause de scans séquentiels répétitifs (Sequential Scans) en base de données.

### 💡 Solution proposée
Création d'index composites sur `project_id`, `assigned_to` et `status` et optimisation des requêtes de jointure.

### ⚡ Impact attendu
- Temps de réponse API divisé par 20 (de 2500ms à 120ms pour 20 000 lignes)
- CPU serveur soulagé de 40% en période de pointe",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/121,Closed,No,No,,"General, Priority::High, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:39,2026-05-27 13:28:40,2026-05-27 13:28:40,,,,,,,,
191122756,122,Bug : Les mots de passe contenant certains caractères complexes bloquent la connexion,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Toutes les chaînes de caractères saisies par l'utilisateur doivent être salées et hashées avec bcrypt sans restriction de caractères.

### ⚠️ Comportement observé
Les utilisateurs dont le mot de passe contient le symbole '%' ou '+' ne peuvent plus se connecter (erreur 'Identifiants invalides') car l'encodage URL-encode du payload HTTP backend corrompt le mot de passe brut avant le hashage.

### 🔄 Étapes de reproduction
1. Créer un compte avec le mot de passe 'Test%123+'
2. Tenter de se connecter avec ce compte

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/122,Closed,No,No,,"General, Priority::High, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:41,2026-05-27 13:28:42,2026-05-27 13:28:41,,,,,,,,
191122759,123,Mise en conformité RGPD : Script d'anonymisation et de suppression de compte,"### 🛡️ Problématique technique (Dette accumulée)
Pour respecter les obligations RGPD européennes, nous devons proposer un moyen automatisé et définitif à nos utilisateurs de supprimer toutes leurs données personnelles de nos serveurs sous 30 jours.

### 💡 Solution proposée
Développement d'un service backend anonymisant les commentaires de l'utilisateur (remplacement du nom par 'Utilisateur supprimé') et supprimant définitivement ses projets personnels et ses configurations.

### ⚡ Impact attendu
- Conformité légale RGPD assurée à 100%
- Processus automatisé en moins de 10 secondes",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/123,Closed,No,No,,"General, Priority::Medium, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:42,2026-05-27 13:28:43,2026-05-27 13:28:43,,,,,,,,
191122761,124,Refactoring technique : Remplacement du state management Redux par Zustand,"### 🛡️ Problématique technique (Dette accumulée)
L'utilisation historique de Redux Toolkit génère un code boilerplate lourd et complexe pour notre petite équipe de 4 développeurs, ralentissant le time-to-market de nos fonctionnalités.

### 💡 Solution proposée
Migration progressive de notre gestion d'état frontend vers la bibliothèque ultra-légère et performante Zustand.

### ⚡ Impact attendu
- Suppression de plus de 2500 lignes de code Redux inutiles
- Courbe d'apprentissage réduite de moitié pour les nouveaux développeurs",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/124,Closed,No,No,,"General, Priority::Low, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:43,2026-05-27 13:28:44,2026-05-27 13:28:44,,,,,,,,
191122764,125,Bug : Impossible de réordonner les colonnes Kanban en utilisant l'écran tactile,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
Le glisser-déposer (Drag and Drop) des colonnes du tableau Kanban doit supporter les gestes tactiles standard.

### ⚠️ Comportement observé
Sur iPad ou smartphone Android, glisser une colonne fait défiler toute la page et n'intercepte pas le déplacement du composant, empêchant le réordonnancement.

### 🔄 Étapes de reproduction
1. Utiliser un iPad
2. Aller sur le tableau Kanban d'un projet
3. Tenter de glisser la colonne 'In QA'

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/125,Closed,No,No,,"General, Priority::Medium, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:45,2026-05-27 13:28:46,2026-05-27 13:28:46,,,,,,,,
191122765,126,Refactoring : Découpage du composant géant 'TaskDetailsView',"### 🛡️ Problématique technique (Dette accumulée)
Le composant principal de détails d'une tâche `TaskDetailsView.tsx` fait plus de 1800 lignes de code. Il est devenu impossible à maintenir pour l'équipe sans introduire d'effets de bord indésirables à chaque modification.

### 💡 Solution proposée
Découpage du fichier en 5 sous-composants indépendants et autonomes : `TaskComments`, `TaskAttachments`, `TaskAssigneeSelector`, `TaskHistoryLogs` et `TaskMetadataFields`.

### ⚡ Impact attendu
- Lisibilité accrue (fichiers < 300 lignes)
- Facilité de test unitaire augmentée",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/126,Open,No,No,Sprint 7,"General, Priority::Medium, Status::To Do, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:46,2026-05-27 13:28:46,,,,,,,,,
191122766,127,Bug : L'export CSV global plante si une tâche contient des émojis non-standards,"### 🚨 Description de l'anomalie
Un dysfonctionnement a été signalé par les utilisateurs ou l'équipe QA.

### 🎯 Comportement attendu
L'export CSV doit encoder proprement tous les caractères Unicode UTF-8, y compris les émojis.

### ⚠️ Comportement observé
La génération du fichier CSV échoue avec un crash d'encodage backend (`UnicodeEncodeError`) dès qu'une tâche contient un émoji récent dans son titre ou sa description, générant un fichier corrompu.

### 🔄 Étapes de reproduction
1. Insérer l'émoji '🚀' dans un titre de tâche
2. Lancer l'export CSV du projet

### 💻 Environnement
- Navigateur: Chrome 124
- OS: macOS Sonoma",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/127,Open,No,No,Sprint 7,"General, Priority::Medium, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:47,2026-05-27 13:28:47,,,,,,,,,
191122768,128,Le dashboard bugue chez moi,Ça ne marche pas. Les utilisateurs ont signalé que 'le dashboard bugue chez moi' plante sans message d'erreur. Merci de regarder ça rapidement.,Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/128,Open,No,No,Sprint 7,"Feature::D - Dashboard, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:51,2026-05-27 13:28:51,,,,,,,,,
191122769,129,Faire marcher le mode hors-ligne sur les téléphones,"Il faut faire en sorte que faire marcher le mode hors-ligne sur les téléphones. C'est très important pour les clients, ils le demandent souvent. À voir comment on l'implémente.",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/129,Open,No,No,Sprint 8,"Feature::B - Offline, Priority::Medium, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:52,2026-05-27 13:28:52,,,,,,,,,
191122772,130,Régler le problème avec l'importation Jira,Ça ne marche pas. Les utilisateurs ont signalé que 'régler le problème avec l'importation jira' plante sans message d'erreur. Merci de regarder ça rapidement.,Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/130,Open,No,No,Sprint 7,"Feature::E - Jira, Priority::High, Status::To Do, Type::Bug",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:53,2026-05-27 13:28:53,,,,,,,,,
191122774,131,Dette technique générale à nettoyer,"Il y a de la dette sur 'dette technique générale à nettoyer'. Le code est un peu sale, il faudrait refactorer ça un de ces jours.",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/131,Open,No,No,Sprint 7,"General, Priority::Low, Status::To Do, Type::Tech Debt",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:54,2026-05-27 13:28:54,,,,,,,,,
191122775,132,Pouvoir synchroniser les projets Jira facilement,"Il faut faire en sorte que pouvoir synchroniser les projets jira facilement. C'est très important pour les clients, ils le demandent souvent. À voir comment on l'implémente.",Issue,https://gitlab.com/philippe.pary.astek/backlog-formation-popm/-/work_items/132,Open,No,No,Sprint 8,"Feature::E - Jira, Priority::Low, Status::To Do, Type::User Story",Philippe Pary,philippe.pary.astek,"","",2026-05-27 13:28:55,2026-05-27 13:28:55,,,,,,,,,
